"Row","Time Diff","*Lambda","*N","Date","User ID","*DorkType"
6668,176431,88215.5,2,"2001-01-27",3914251,"D"
6669,717474,71747.4,10,"2002-06-23",3914921,"D"
6670,199366,99683,2,"2001-03-13",3916251,"D"
6671,818771,58483.6428571429,14,"2002-08-10",3916611,"E"
6672,760739,152147.8,5,"2002-07-14",3918461,"D"
6673,293994,58798.8,5,"2001-08-01",3918531,"D"
6674,788643,112663.285714286,7,"2002-07-27",3918721,"E"
6675,439498,219749,2,"2001-12-26",3919011,"D"
6676,693938,27757.52,25,"2002-06-11",3919111,"E"
6677,295802,98600.6666666667,3,"2001-08-04",3922181,"D"
6678,101151,50575.5,2,"2000-07-08",3922741,"D"
6679,60814,30407,2,"2000-01-04",3922921,"D"
6680,356409,71281.8,5,"2001-10-11",3926471,"D"
6681,775676,129279.333333333,6,"2002-07-21",3926511,"E"
6682,194142,97071,2,"2001-03-03",3927581,"D"
6683,744234,372117,2,"2002-07-06",3928731,"D"
6684,662921,165730.25,4,"2002-05-25",3930491,"C"
6685,475738,158579.333333333,3,"2002-01-24",3930731,"C"
6686,122572,61286,2,"2000-09-16",3932381,"D"
6687,353892,117964,3,"2001-10-08",3932741,"C"
6688,816503,18988.4418604651,43,"2002-08-09",3934431,"C"
6689,94755,47377.5,2,"2000-06-14",3936151,"D"
6690,4003043,19817.0445544554,202,"2004-03-11",3937871,"D"
6691,492285,246142.5,2,"2002-02-05",3938331,"D"
6692,380984,190492,2,"2001-11-04",3938781,"D"
6693,521897,74556.7142857143,7,"2002-02-27",3939681,"D"
6694,337054,112351.333333333,3,"2001-09-20",3941391,"E"
6695,1021,510.5,2,"1995-12-05",3942831,"C"
6696,168632,84316,2,"2001-01-10",3943031,"E"
6697,301101,150550.5,2,"2001-08-10",3943691,"E"
6698,103575,34525,3,"2000-07-17",3943871,"C"
6699,9485283,47426.415,200,"2005-01-20",3944071,"E"
6700,151917,75958.5,2,"2000-12-03",3945351,"D"
6701,1573835,7494.45238095238,210,"2003-04-06",3946511,"C"
6702,532028,48366.1818181818,11,"2002-03-06",3948041,"D"
6703,399464,133154.666666667,3,"2001-11-21",3949101,"D"
6704,517811,258905.5,2,"2002-02-24",3949461,"E"
6705,903,451.5,2,"1995-10-21",3950631,"D"
6706,3447881,17239.405,200,"2004-01-17",3951221,"D"
6707,290125,96708.3333333333,3,"2001-07-27",3951601,"C"
6708,318603,79650.75,4,"2001-08-31",3952661,"D"
6709,3382528,16912.64,200,"2004-01-10",3954061,"E"
6710,399702,133234,3,"2001-11-21",3954261,"D"
6711,772443,85827,9,"2002-07-20",3954371,"E"
6712,806941,89660.1111111111,9,"2002-08-05",3954811,"D"
6713,44667156,223335.78,200,"2006-08-09",3956091,"D"
6714,1745744,8557.56862745098,204,"2003-05-14",3956211,"D"
6715,340119,113373,3,"2001-09-24",3956281,"D"
6716,743095,67554.0909090909,11,"2002-07-06",3957121,"E"
6717,643290,321645,2,"2002-05-14",3959751,"D"
6718,685363,114227.166666667,6,"2002-06-06",3962351,"E"
6719,5254037,26270.185,200,"2004-06-19",3962531,"D"
6720,671560,167890,4,"2002-05-30",3962641,"D"
6721,356254,118751.333333333,3,"2001-10-10",3962671,"E"
6722,721665,45104.0625,16,"2002-06-25",3962891,"D"
6723,785640,112234.285714286,7,"2002-07-26",3965371,"D"
6724,187050,62350,3,"2001-02-17",3967331,"D"
6725,787624,56258.8571428571,14,"2002-07-27",3967691,"D"
6726,517269,258634.5,2,"2002-02-24",3967961,"D"
6727,10904769,54252.5820895522,201,"2005-03-12",3968701,"E"
6728,2203525,11017.625,200,"2003-08-07",3969281,"C"
6729,4075,815,5,"1997-04-23",3969351,"B"
6730,345671,172835.5,2,"2001-09-29",3970211,"D"
6731,2725475,13627.375,200,"2003-10-23",3970971,"D"
6732,44493240,454012.653061224,98,"2006-08-07",3971291,"D"
6733,11224,3741.33333333333,3,"1998-04-27",3971561,"C"
6734,553584,184528,3,"2002-03-20",3971891,"E"
6735,547665,182555,3,"2002-03-16",3972541,"E"
6736,508718,56524.2222222222,9,"2002-02-17",3972561,"D"
6737,3629421,18147.105,200,"2004-02-05",3974131,"E"
6738,7616171,38080.855,200,"2004-11-01",3974551,"D"
6739,585867,73233.375,8,"2002-04-10",3975071,"D"
6740,665313,39136.0588235294,17,"2002-05-26",3975651,"D"
6741,675400,96485.7142857143,7,"2002-06-01",3975711,"D"
6742,195283,32547.1666666667,6,"2001-03-05",3975731,"D"
6743,608637,43474.0714285714,14,"2002-04-24",3976361,"D"
6744,630639,78829.875,8,"2002-05-07",3976491,"C"
6745,212107,106053.5,2,"2001-04-04",3977451,"C"
6746,273411,68352.75,4,"2001-07-06",3977861,"C"
6747,75015,37507.5,2,"2000-03-21",3977931,"D"
6748,536410,134102.5,4,"2002-03-09",3980291,"D"
6749,179851,59950.3333333333,3,"2001-02-03",3980491,"C"
6750,460261,153420.333333333,3,"2002-01-12",3981391,"D"
6751,793510,99188.75,8,"2002-07-30",3981461,"D"
6752,4474268,22371.34,200,"2004-04-21",3982901,"D"
6753,2791565,13617.3902439024,205,"2003-11-01",3983451,"D"
6754,235616,58904,4,"2001-05-13",3983621,"D"
6755,525226,175075.333333333,3,"2002-03-01",3984051,"D"
6756,695511,231837,3,"2002-06-12",3984491,"D"
6757,663568,3317.84,200,"2002-05-25",3985011,"E"
6758,329017,164508.5,2,"2001-09-11",3985261,"D"
6759,123862,61931,2,"2000-09-20",3985611,"C"
6760,781984,65165.3333333333,12,"2002-07-24",3985771,"D"
6761,598041,299020.5,2,"2002-04-18",3987501,"D"
6762,453961,226980.5,2,"2002-01-07",3988861,"E"
6763,5512210,27561.05,200,"2004-07-06",3989241,"E"
6764,470402,47040.2,10,"2002-01-20",3989301,"D"
6765,585512,117102.4,5,"2002-04-10",3989581,"D"
6766,757921,34450.9545454545,22,"2002-07-13",3990061,"E"
6767,311529,103843,3,"2001-08-22",3990631,"D"
6768,719628,143925.6,5,"2002-06-24",3990931,"D"
6769,2257662,11176.5445544554,202,"2003-08-15",3991031,"C"
6770,295744,73936,4,"2001-08-03",3991091,"C"
6771,196783,98391.5,2,"2001-03-08",3991341,"D"
6772,258352,64588,4,"2001-06-15",3993861,"D"
6773,621266,310633,2,"2002-05-01",3994221,"D"
6774,459776,153258.666666667,3,"2002-01-12",3994271,"D"
6775,797230,24913.4375,32,"2002-07-31",3995571,"D"
6776,77483,38741.5,2,"2000-04-02",3995921,"D"
6777,695383,231794.333333333,3,"2002-06-12",3996861,"E"
6778,641187,213729,3,"2002-05-13",3997261,"D"
6779,771066,96383.25,8,"2002-07-19",3998091,"D"
6780,768901,109843,7,"2002-07-18",3998151,"D"
6781,256668,128334,2,"2001-06-13",3998481,"C"
6782,805204,42379.1578947368,19,"2002-08-04",3998731,"C"
6783,488225,122056.25,4,"2002-02-02",3999011,"C"
6784,74416,37208,2,"2000-03-18",4001341,"D"
6785,257772,85924,3,"2001-06-14",4001351,"D"
6786,1154055,5367.6976744186,215,"2002-12-13",4002171,"D"
6787,825435,63495,13,"2002-08-13",4002531,"D"
6788,634713,90673.2857142857,7,"2002-05-09",4002601,"D"
6789,446492,111623,4,"2002-01-01",4003351,"D"
6790,7472195,35080.7276995305,213,"2004-10-25",4005251,"D"
6791,43845440,2923029.33333333,15,"2006-08-02",4006511,"E"
6792,599247,149811.75,4,"2002-04-18",4006551,"D"
6793,197710,98855,2,"2001-03-10",4006661,"C"
6794,761634,95204.25,8,"2002-07-15",4009631,"D"
6795,614481,36145.9411764706,17,"2002-04-27",4009701,"D"
6796,110425,55212.5,2,"2000-08-09",4011311,"D"
6797,516789,172263,3,"2002-02-23",4011621,"D"
6798,14451434,116543.822580645,124,"2005-06-23",4014591,"E"
6799,222706,74235.3333333333,3,"2001-04-22",4016161,"D"
6800,161487,80743.5,2,"2000-12-26",4017791,"E"
6801,50406,25203,2,"1999-10-28",4018791,"D"
6802,452678,226339,2,"2002-01-06",4019221,"D"
6803,711832,101690.285714286,7,"2002-06-20",4019551,"E"
6804,43447529,217237.645,200,"2006-07-30",4022561,"D"
6805,425026,106256.5,4,"2001-12-14",4022881,"C"
6806,6822962,34114.81,200,"2004-09-22",4024341,"D"
6807,608005,304002.5,2,"2002-04-24",4025241,"D"
6808,632319,79039.875,8,"2002-05-08",4026441,"C"
6809,257147,85715.6666666667,3,"2001-06-13",4026531,"C"
6810,569991,142497.75,4,"2002-03-31",4026561,"D"
6811,413425,137808.333333333,3,"2001-12-04",4026821,"D"
6812,0,0,2,"1989-01-01",4027091,"A"
6813,177029,88514.5,2,"2001-01-28",4027191,"D"
6814,645881,215293.666666667,3,"2002-05-16",4027691,"D"
6815,283916,94638.6666666667,3,"2001-07-20",4027761,"D"
6816,232847,38807.8333333333,6,"2001-05-08",4027771,"D"
6817,43553220,304567.972027972,143,"2006-07-31",4028261,"D"
6818,697783,29074.2916666667,24,"2002-06-13",4028481,"D"
6819,745977,67816.0909090909,11,"2002-07-07",4029081,"E"
6820,614905,153726.25,4,"2002-04-28",4031011,"E"
6821,213907,71302.3333333333,3,"2001-04-07",4031201,"D"
6822,627625,104604.166666667,6,"2002-05-05",4031511,"D"
6823,1344861,6284.39719626168,214,"2003-02-07",4033131,"E"
6824,438470,73078.3333333333,6,"2001-12-25",4033821,"D"
6825,770158,110022.571428571,7,"2002-07-19",4034161,"E"
6826,10014004,50070.02,200,"2005-02-09",4034271,"E"
6827,784746,35670.2727272727,22,"2002-07-26",4035451,"D"
6828,681822,30991.9090909091,22,"2002-06-04",4038981,"D"
6829,168993,84496.5,2,"2001-01-11",4039321,"D"
6830,719089,119848.166666667,6,"2002-06-24",4041531,"D"
6831,751680,93960,8,"2002-07-10",4043201,"D"
6832,675872,56322.6666666667,12,"2002-06-01",4044371,"C"
6833,1011685,4516.45089285714,224,"2002-10-26",4045471,"C"
6834,63134,31567,2,"2000-01-18",4046041,"C"
6835,788101,23179.4411764706,34,"2002-07-27",4046491,"D"
6836,341411,113803.666666667,3,"2001-09-25",4046591,"E"
6837,310140,155070,2,"2001-08-21",4046891,"E"
6838,255587,127793.5,2,"2001-06-11",4046961,"D"
6839,223121,111560.5,2,"2001-04-23",4047941,"D"
6840,44121114,980469.2,45,"2006-08-04",4050091,"D"
6841,105922,52961,2,"2000-07-25",4050621,"D"
6842,422061,60294.4285714286,7,"2001-12-11",4051101,"C"
6843,336217,112072.333333333,3,"2001-09-19",4053041,"E"
6844,437241,145747,3,"2001-12-24",4053091,"D"
6845,508384,254192,2,"2002-02-17",4054431,"C"
6846,429412,143137.333333333,3,"2001-12-18",4054471,"C"
6847,536051,268025.5,2,"2002-03-09",4056541,"E"
6848,578511,289255.5,2,"2002-04-05",4057711,"D"
6849,634947,70549.6666666667,9,"2002-05-09",4058201,"C"
6850,455340,227670,2,"2002-01-08",4059481,"C"
6851,541,270.5,2,"1995-04-17",4060901,"B"
6852,509866,56651.7777777778,9,"2002-02-18",4063371,"E"
6853,106823,26705.75,4,"2000-07-28",4065921,"D"
6854,562708,62523.1111111111,9,"2002-03-26",4067181,"D"
6855,705819,117636.5,6,"2002-06-17",4068821,"D"
6856,154495,38623.75,4,"2000-12-09",4069901,"D"
6857,43719676,1900855.47826087,23,"2006-08-01",4070011,"E"
6858,150514,75257,2,"2000-11-30",4070281,"D"
6859,291452,145726,2,"2001-07-29",4070441,"D"
6860,2257542,11231.552238806,201,"2003-08-15",4070501,"D"
6861,341232,170616,2,"2001-09-25",4075431,"D"
6862,378464,189232,2,"2001-11-02",4078641,"C"
6863,492482,61560.25,8,"2002-02-06",4079721,"C"
6864,2702,900.666666666667,3,"1996-11-24",4084491,"C"
6865,69917,34958.5,2,"2000-02-24",4084991,"D"
6866,709366,64487.8181818182,11,"2002-06-19",4085211,"C"
6867,42606864,906529.021276596,47,"2006-07-23",4085281,"E"
6868,433673,216836.5,2,"2001-12-21",4085491,"D"
6869,37735132,290270.246153846,130,"2006-06-08",4085561,"E"
6870,10707274,53536.37,200,"2005-03-06",4088161,"D"
6871,467788,233894,2,"2002-01-18",4088361,"D"
6872,17906286,89531.43,200,"2005-09-09",4088831,"D"
6873,672217,84027.125,8,"2002-05-30",4089331,"E"
6874,206383,68794.3333333333,3,"2001-03-25",4090501,"D"
6875,443122,221561,2,"2001-12-29",4090911,"E"
6876,33786,16893,2,"1999-06-04",4090921,"D"
6877,44583362,266966.239520958,167,"2006-08-08",4091621,"D"
6878,134251,67125.5,2,"2000-10-19",4092781,"C"
6879,608546,76068.25,8,"2002-04-24",4093171,"D"
6880,625297,69477.4444444444,9,"2002-05-04",4096071,"C"
6881,217482,54370.5,4,"2001-04-13",4097161,"D"
6882,764280,109182.857142857,7,"2002-07-16",4098461,"C"
6883,39280058,1454816.96296296,27,"2006-06-23",4099261,"D"
6884,247011,82337,3,"2001-05-30",4101321,"C"
6885,3464999,115499.966666667,30,"2004-01-19",4101681,"D"
6886,11815,5907.5,2,"1998-05-16",4101701,"C"
6887,411830,205915,2,"2001-12-02",4102091,"D"
6888,590126,147531.5,4,"2002-04-13",4104131,"C"
6889,582559,291279.5,2,"2002-04-08",4104801,"D"
6890,142824,71412,2,"2000-11-11",4104891,"D"
6891,594257,198085.666666667,3,"2002-04-15",4105301,"E"
6892,434513,217256.5,2,"2001-12-22",4106111,"D"
6893,143606,47868.6666666667,3,"2000-11-13",4106501,"C"
6894,253492,126746,2,"2001-06-08",4106711,"D"
6895,388905,97226.25,4,"2001-11-11",4108201,"D"
6896,578663,289331.5,2,"2002-04-05",4108651,"D"
6897,361,180.5,2,"1994-11-21",4111021,"B"
6898,380228,190114,2,"2001-11-03",4111051,"D"
6899,97640,48820,2,"2000-06-25",4111361,"C"
6900,261554,130777,2,"2001-06-20",4111561,"E"
6901,90019,30006.3333333333,3,"2000-05-26",4111831,"D"
6902,346624,69324.8,5,"2001-09-30",4112141,"C"
6903,440300,88060,5,"2001-12-27",4112291,"C"
6904,102200,51100,2,"2000-07-12",4113261,"D"
6905,3716,1858,2,"1997-03-20",4113481,"D"
6906,347882,43485.25,8,"2001-10-02",4116811,"C"
6907,775563,193890.75,4,"2002-07-21",4116981,"C"
6908,215376,107688,2,"2001-04-10",4117231,"D"
6909,149792,74896,2,"2000-11-28",4117311,"C"
6910,70272,35136,2,"2000-02-26",4118101,"D"
6911,2852849,14193.2786069652,201,"2003-11-09",4118571,"D"
6912,191500,95750,2,"2001-02-26",4119741,"C"
6913,717172,79685.7777777778,9,"2002-06-23",4119831,"D"
6914,729109,38374.1578947368,19,"2002-06-29",4120901,"D"
6915,692921,98988.7142857143,7,"2002-06-10",4121121,"D"
6916,600843,300421.5,2,"2002-04-19",4121761,"E"
6917,274012,91337.3333333333,3,"2001-07-07",4123081,"D"
6918,9909608,49301.5323383085,201,"2005-02-05",4124091,"E"
6919,8727269,43419.2487562189,201,"2004-12-21",4124271,"E"
6920,790864,52724.2666666667,15,"2002-07-29",4124371,"D"
6921,804128,89347.5555555556,9,"2002-08-04",4125221,"E"
6922,646108,107684.666666667,6,"2002-05-16",4125371,"D"
6923,771839,59372.2307692308,13,"2002-07-20",4125691,"E"
6924,430497,61499.5714285714,7,"2001-12-19",4126091,"D"
6925,392059,78411.8,5,"2001-11-14",4126451,"D"
6926,2122400,10612,200,"2003-07-24",4128491,"D"
6927,2927036,14562.368159204,201,"2003-11-18",4129701,"E"
6928,175672,87836,2,"2001-01-25",4131861,"D"
6929,913048,4565.24,200,"2002-09-19",4132221,"C"
6930,275461,91820.3333333333,3,"2001-07-09",4132781,"D"
6931,15425,7712.5,2,"1998-08-21",4132841,"C"
6932,803465,57390.3571428571,14,"2002-08-03",4133611,"D"
6933,591992,118398.4,5,"2002-04-14",4135231,"D"
6934,39549,19774.5,2,"1999-07-31",4135311,"D"
6935,247819,123909.5,2,"2001-05-31",4135811,"C"
6936,519705,103941,5,"2002-02-25",4136041,"D"
6937,796092,41899.5789473684,19,"2002-07-31",4138191,"D"
6938,187834,46958.5,4,"2001-02-19",4138421,"D"
6939,2276347,11269.0445544554,202,"2003-08-18",4138591,"E"
6940,662738,165684.5,4,"2002-05-25",4139381,"D"
6941,191496,957.48,200,"2001-02-26",4139991,"C"
6942,666105,95157.8571428571,7,"2002-05-27",4140901,"D"
6943,89719,44859.5,2,"2000-05-25",4141001,"D"
6944,425214,212607,2,"2001-12-14",4141061,"D"
6945,558021,79717.2857142857,7,"2002-03-23",4142211,"D"
6946,556371,139092.75,4,"2002-03-22",4142781,"E"
6947,665680,332840,2,"2002-05-27",4143381,"D"
6948,250371,125185.5,2,"2001-06-04",4143811,"D"
6949,7614463,38072.315,200,"2004-11-01",4143991,"D"
6950,773040,128840,6,"2002-07-20",4145801,"D"
6951,10309715,51548.575,200,"2005-02-20",4145921,"E"
6952,24251,12125.5,2,"1999-02-03",4147251,"D"
6953,5378216,26891.08,200,"2004-06-27",4147681,"E"
6954,744234,372117,2,"2002-07-06",4147701,"E"
6955,476015,119003.75,4,"2002-01-24",4148301,"D"
6956,2468727,12282.223880597,201,"2003-09-17",4149171,"D"
6957,513215,128303.75,4,"2002-02-21",4154271,"D"
6958,738355,52739.6428571429,14,"2002-07-03",4155771,"D"
6959,9080237,45401.185,200,"2005-01-04",4156711,"E"
6960,297124,99041.3333333333,3,"2001-08-05",4157651,"D"
6961,169410,28235,6,"2001-01-12",4158371,"D"
6962,7962364,39417.6435643564,202,"2004-11-17",4160251,"D"
6963,1667556,8337.78,200,"2003-04-27",4160661,"E"
6964,131512,65756,2,"2000-10-12",4161651,"D"
6965,814566,62658.9230769231,13,"2002-08-08",4161721,"D"
6966,801133,200283.25,4,"2002-08-02",4162101,"E"
6967,817624,204406,4,"2002-08-10",4163411,"E"
6968,617074,123414.8,5,"2002-04-29",4163581,"E"
6969,27055,13527.5,2,"1999-03-15",4164991,"C"
6970,500799,50079.9,10,"2002-02-12",4165671,"E"
6971,304790,152395,2,"2001-08-14",4166401,"E"
6972,694843,3389.47804878049,205,"2002-06-11",4168341,"E"
6973,33505295,905548.513513513,37,"2006-04-26",4168491,"D"
6974,744295,148859,5,"2002-07-06",4168801,"E"
6975,2368167,11840.835,200,"2003-09-02",4169251,"E"
6976,732115,61009.5833333333,12,"2002-06-30",4169511,"D"
6977,537502,134375.5,4,"2002-03-10",4170321,"C"
6978,1089204,4519.51867219917,241,"2002-11-22",4170451,"C"
6979,734207,146841.4,5,"2002-07-01",4170491,"D"
6980,494470,247235,2,"2002-02-07",4170721,"E"
6981,2081500,10407.5,200,"2003-07-17",4171231,"D"
6982,523030,261515,2,"2002-02-28",4173261,"C"
6983,816370,3762.07373271889,217,"2002-08-09",4175171,"D"
6984,5094209,25344.3233830846,201,"2004-06-07",4175541,"D"
6985,441833,220916.5,2,"2001-12-28",4177271,"E"
6986,762839,190709.75,4,"2002-07-15",4180911,"D"
6987,488517,97703.4,5,"2002-02-03",4180991,"C"
6988,645694,71743.7777777778,9,"2002-05-16",4181681,"D"
6989,348643,116214.333333333,3,"2001-10-03",4181981,"D"
6990,17942336,89265.3532338308,201,"2005-09-10",4182701,"E"
6991,338765,169382.5,2,"2001-09-22",4182921,"C"
6992,2336934,11568.9801980198,202,"2003-08-28",4183061,"D"
6993,317521,52920.1666666667,6,"2001-08-29",4184611,"D"
6994,157535,52511.6666666667,3,"2000-12-17",4186031,"C"
6995,423,211.5,2,"1995-01-18",4187311,"C"
6996,392631,98157.75,4,"2001-11-15",4188111,"D"
6997,64332,32166,2,"2000-01-25",4192041,"C"
6998,566328,47194,12,"2002-03-29",4193391,"C"
6999,391546,130515.333333333,3,"2001-11-14",4194451,"E"
7000,771958,59381.3846153846,13,"2002-07-20",4194701,"D"
7001,176317,58772.3333333333,3,"2001-01-27",4195031,"E"
7002,580454,116090.8,5,"2002-04-07",4196191,"E"
7003,365177,60862.8333333333,6,"2001-10-19",4196561,"D"
7004,593277,84753.8571428571,7,"2002-04-15",4198221,"C"
7005,787019,131169.833333333,6,"2002-07-27",4200301,"D"
7006,179374,44843.5,4,"2001-02-02",4202651,"D"
7007,707089,101012.714285714,7,"2002-06-18",4204091,"D"
7008,749631,107090.142857143,7,"2002-07-09",4205271,"C"
7009,145414,72707,2,"2000-11-17",4205331,"C"
7010,748487,187121.75,4,"2002-07-08",4207221,"D"
7011,596435,298217.5,2,"2002-04-17",4208501,"E"
7012,152667,30533.4,5,"2000-12-05",4212461,"D"
7013,1690754,8453.77,200,"2003-05-02",4213821,"D"
7014,96075,48037.5,2,"2000-06-19",4215801,"C"
7015,345489,172744.5,2,"2001-09-29",4215961,"D"
7016,718119,179529.75,4,"2002-06-23",4216361,"C"
7017,156087,78043.5,2,"2000-12-13",4220531,"C"
7018,375404,187702,2,"2001-10-30",4220781,"D"
7019,1905878,9529.39,200,"2003-06-15",4221431,"D"
7020,220781,110390.5,2,"2001-04-19",4222821,"D"
7021,3280722,16241.198019802,202,"2003-12-30",4223921,"D"
7022,600078,200026,3,"2002-04-19",4225311,"D"
7023,509799,127449.75,4,"2002-02-18",4228731,"D"
7024,416389,83277.8,5,"2001-12-06",4229041,"D"
7025,435290,72548.3333333333,6,"2001-12-23",4229391,"D"
7026,268401,134200.5,2,"2001-06-29",4230051,"E"
7027,14041,4680.33333333333,3,"1998-07-18",4230201,"C"
7028,107116,53558,2,"2000-07-29",4232881,"D"
7029,11463248,57316.24,200,"2005-03-30",4233641,"D"
7030,5401,2700.5,2,"1997-08-04",4236171,"C"
7031,577581,192527,3,"2002-04-05",4236661,"D"
7032,150384,75192,2,"2000-11-30",4238841,"C"
7033,796862,265620.666666667,3,"2002-07-31",4239231,"C"
7034,3350573,16586.9950495049,202,"2004-01-06",4239551,"E"
7035,777779,388889.5,2,"2002-07-22",4242831,"D"
7036,72190,36095,2,"2000-03-07",4243611,"C"
7037,295253,59050.6,5,"2001-08-03",4249721,"D"
7038,34454,17227,2,"1999-06-11",4250651,"C"
7039,554929,110985.8,5,"2002-03-21",4251731,"D"
7040,474778,52753.1111111111,9,"2002-01-23",4252381,"C"
7041,14163206,70114.8811881188,202,"2005-06-16",4253271,"E"
7042,569245,94874.1666666667,6,"2002-03-31",4255001,"D"
7043,510160,170053.333333333,3,"2002-02-19",4255721,"E"
7044,341076,170538,2,"2001-09-25",4258171,"E"
7045,3579558,15232.1617021277,235,"2004-01-31",4259191,"D"
7046,331209,165604.5,2,"2001-09-14",4261981,"D"
7047,5578207,27614.8861386139,202,"2004-07-11",4262221,"E"
7048,7263846,36319.23,200,"2004-10-15",4263701,"D"
7049,297686,99228.6666666667,3,"2001-08-06",4264321,"D"
7050,533293,88882.1666666667,6,"2002-03-07",4264551,"C"
7051,690160,76684.4444444444,9,"2002-06-09",4266261,"E"
7052,277163,138581.5,2,"2001-07-11",4268871,"D"
7053,797283,398641.5,2,"2002-07-31",4269111,"D"
7054,6646866,33068.9850746269,201,"2004-09-13",4270281,"D"
7055,613888,153472,4,"2002-04-27",4271551,"D"
7056,6107935,30539.675,200,"2004-08-13",4273031,"D"
7057,1627856,7940.76097560976,205,"2003-04-18",4273631,"D"
7058,7263104,36315.52,200,"2004-10-15",4274181,"E"
7059,126682,63341,2,"2000-09-28",4274391,"D"
7060,7140,3570,2,"1997-11-13",4274941,"C"
7061,4510353,22551.765,200,"2004-04-24",4274991,"E"
7062,676716,169179,4,"2002-06-02",4275771,"D"
7063,824404,10992.0533333333,75,"2002-08-13",4277191,"C"
7064,191566,38313.2,5,"2001-02-26",4277951,"D"
7065,489127,244563.5,2,"2002-02-03",4277991,"D"
7066,855330,4073,210,"2002-08-26",4278261,"D"
7067,604949,54995.3636363636,11,"2002-04-22",4278901,"E"
7068,598645,85520.7142857143,7,"2002-04-18",4279971,"C"
7069,66915,22305,3,"2000-02-08",4281171,"D"
7070,310282,77570.5,4,"2001-08-21",4281611,"D"
7071,96982,48491,2,"2000-06-23",4283081,"C"
7072,26460,13230,2,"1999-03-06",4283981,"D"
7073,3982485,19813.3582089552,201,"2004-03-10",4286411,"E"
7074,8647481,43022.2935323383,201,"2004-12-18",4286651,"D"
7075,1839898,9019.10784313726,204,"2003-06-02",4287741,"E"
7076,181858,90929,2,"2001-02-07",4289401,"D"
7077,50289,25144.5,2,"1999-10-27",4290821,"D"
7078,501370,250685,2,"2002-02-12",4292391,"D"
7079,201817,100908.5,2,"2001-03-17",4293781,"C"
7080,148582,49527.3333333333,3,"2000-11-25",4294351,"D"
7081,198156,99078,2,"2001-03-10",4294761,"C"
7082,504127,252063.5,2,"2002-02-14",4296211,"D"
7083,2498256,12429.1343283582,201,"2003-09-21",4296261,"E"
7084,338710,84677.5,4,"2001-09-22",4297981,"E"
7085,783122,52208.1333333333,15,"2002-07-25",4298261,"C"
7086,71830,35915,2,"2000-03-05",4298341,"C"
7087,80184,40092,2,"2000-04-14",4298641,"C"
7088,660932,73436.8888888889,9,"2002-05-24",4298661,"D"
7089,498549,124637.25,4,"2002-02-10",4300101,"E"
7090,758631,126438.5,6,"2002-07-13",4300181,"C"
7091,181657,90828.5,2,"2001-02-07",4301001,"D"
7092,545597,136399.25,4,"2002-03-15",4301761,"D"
7093,69311,23103.6666666667,3,"2000-02-21",4302051,"C"
7094,787144,35779.2727272727,22,"2002-07-27",4303181,"D"
7095,3801339,19006.695,200,"2004-02-22",4303551,"E"
7096,37241048,186205.24,200,"2006-06-04",4303561,"E"
7097,123382,61691,2,"2000-09-18",4304231,"D"
7098,714589,31069.0869565217,23,"2002-06-22",4304451,"D"
7099,772080,154416,5,"2002-07-20",4305111,"D"
7100,647980,129596,5,"2002-05-17",4306741,"C"
7101,335910,167955,2,"2001-09-19",4308231,"D"
7102,1398149,6887.43349753695,203,"2003-02-21",4308641,"D"
7103,4218053,21090.265,200,"2004-03-31",4309311,"D"
7104,547217,273608.5,2,"2002-03-16",4309331,"E"
7105,352417,117472.333333333,3,"2001-10-06",4309501,"D"
7106,433673,216836.5,2,"2001-12-21",4311171,"C"
7107,605423,100903.833333333,6,"2002-04-22",4312211,"E"
7108,5105015,25272.3514851485,202,"2004-06-08",4313141,"E"
7109,785667,3010.2183908046,261,"2002-07-26",4315291,"D"
7110,718730,44920.625,16,"2002-06-24",4316321,"D"
7111,177520,59173.3333333333,3,"2001-01-29",4316751,"D"
7112,679061,52235.4615384615,13,"2002-06-03",4317951,"C"
7113,730791,243597,3,"2002-06-30",4318701,"C"
7114,103698,51849,2,"2000-07-17",4319011,"D"
7115,348716,116238.666666667,3,"2001-10-03",4319581,"D"
7116,776455,36974.0476190476,21,"2002-07-22",4321131,"C"
7117,49513,24756.5,2,"1999-10-21",4321551,"D"
7118,629193,78649.125,8,"2002-05-06",4322111,"E"
7119,749456,249818.666666667,3,"2002-07-09",4322631,"D"
7120,528641,105728.2,5,"2002-03-03",4322651,"D"
7121,2040,680,3,"1996-08-13",4322701,"B"
7122,3932523,19564.7910447761,201,"2004-03-05",4324051,"E"
7123,3797413,18987.065,200,"2004-02-21",4324361,"D"
7124,777656,3756.7922705314,207,"2002-07-22",4324601,"D"
7125,510607,102121.4,5,"2002-02-19",4325251,"D"
7126,72490,36245,2,"2000-03-08",4326641,"C"
7127,15906238,79531.19,200,"2005-07-28",4326771,"D"
7128,1481716,7408.58,200,"2003-03-15",4328911,"D"
7129,703624,3500.61691542289,201,"2002-06-16",4331041,"D"
7130,803829,66985.75,12,"2002-08-03",4333331,"D"
7131,511206,170402,3,"2002-02-19",4334901,"D"
7132,762597,108942.428571429,7,"2002-07-15",4334931,"D"
7133,445825,111456.25,4,"2001-12-31",4338331,"D"
7134,676776,112796,6,"2002-06-02",4340011,"D"
7135,266899,133449.5,2,"2001-06-27",4340651,"C"
7136,70873,35436.5,2,"2000-02-29",4343341,"D"
7137,350617,43827.125,8,"2001-10-05",4343971,"D"
